2024-02-28 15:25:12.333 [info] Log level: Info
2024-02-28 15:25:12.333 [info] Validating found git in: "git"
2024-02-28 15:25:12.333 [info] Using git "2.39.2" from "git"
2024-02-28 15:25:12.333 [info] > git rev-parse --show-toplevel [43ms]
2024-02-28 15:25:12.340 [info] > git rev-parse --show-toplevel [12ms]
2024-02-28 15:25:12.396 [info] > git rev-parse --show-toplevel [21ms]
2024-02-28 15:25:12.438 [info] > git rev-parse --show-toplevel [6ms]
2024-02-28 15:25:12.512 [info] > git rev-parse --show-toplevel [39ms]
2024-02-28 15:25:12.618 [info] > git rev-parse --show-toplevel [4ms]
2024-02-28 15:25:17.204 [info] > git rev-parse --show-toplevel [72ms]
2024-02-28 15:25:19.414 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 15:25:21.295 [info] > git rev-parse --show-toplevel [19ms]
2024-02-28 15:25:33.921 [info] > git rev-parse --show-toplevel [8ms]
2024-02-28 15:25:41.832 [info] > git rev-parse --show-toplevel [25ms]
2024-02-28 15:26:06.709 [info] > git rev-parse --show-toplevel [13ms]
2024-02-28 15:27:04.923 [info] > git rev-parse --show-toplevel [11ms]
2024-02-28 15:28:22.361 [info] > git rev-parse --show-toplevel [5ms]
2024-02-28 15:30:40.220 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 15:34:00.300 [info] > git rev-parse --show-toplevel [4ms]
2024-02-28 15:34:05.519 [info] > git rev-parse --show-toplevel [11ms]
2024-02-28 15:34:59.138 [info] > git rev-parse --show-toplevel [11ms]
2024-02-28 15:36:29.040 [info] > git rev-parse --show-toplevel [4ms]
2024-02-28 15:37:04.503 [info] > git rev-parse --show-toplevel [5ms]
2024-02-28 15:37:06.767 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 15:37:11.967 [info] > git rev-parse --show-toplevel [10ms]
2024-02-28 15:38:15.446 [info] > git rev-parse --show-toplevel [11ms]
2024-02-28 15:39:20.140 [info] > git rev-parse --show-toplevel [10ms]
2024-02-28 15:39:42.555 [info] > git rev-parse --show-toplevel [5ms]
2024-02-28 15:39:45.349 [info] > git rev-parse --show-toplevel [3ms]
2024-02-28 15:39:47.241 [info] > git rev-parse --show-toplevel [5ms]
2024-02-28 15:41:13.629 [info] > git rev-parse --show-toplevel [6ms]
2024-02-28 15:41:29.372 [info] > git rev-parse --show-toplevel [18ms]
2024-02-28 15:43:03.186 [info] > git rev-parse --show-toplevel [2ms]
2024-02-28 15:43:59.143 [info] > git rev-parse --show-toplevel [16ms]
2024-02-28 15:44:03.196 [info] > git rev-parse --show-toplevel [10ms]
2024-02-28 15:45:34.843 [info] > git rev-parse --show-toplevel [19ms]
2024-02-28 15:47:58.666 [info] > git rev-parse --show-toplevel [7ms]
2024-02-28 15:49:50.964 [info] > git rev-parse --show-toplevel [6ms]
2024-02-28 15:51:57.921 [info] > git rev-parse --show-toplevel [33ms]
2024-02-28 15:52:01.315 [info] > git rev-parse --show-toplevel [29ms]
2024-02-28 15:52:06.627 [info] > git rev-parse --show-toplevel [10ms]
2024-02-28 15:52:08.492 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 15:52:10.924 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 15:52:16.418 [info] > git rev-parse --show-toplevel [7ms]
2024-02-28 15:52:19.668 [info] > git rev-parse --show-toplevel [45ms]
2024-02-28 15:53:51.816 [info] > git rev-parse --show-toplevel [27ms]
2024-02-28 15:54:02.479 [info] > git rev-parse --show-toplevel [21ms]
2024-02-28 15:54:05.955 [info] > git rev-parse --show-toplevel [28ms]
2024-02-28 15:55:03.918 [info] > git rev-parse --show-toplevel [15ms]
2024-02-28 15:55:29.548 [info] > git rev-parse --show-toplevel [15ms]
2024-02-28 15:55:59.477 [info] > git rev-parse --show-toplevel [20ms]
2024-02-28 15:58:36.047 [info] > git rev-parse --show-toplevel [8ms]
2024-02-28 16:03:13.769 [info] > git rev-parse --show-toplevel [17ms]
2024-02-28 16:04:08.659 [info] > git rev-parse --show-toplevel [8ms]
2024-02-28 16:06:18.912 [info] > git rev-parse --show-toplevel [23ms]
2024-02-28 16:06:28.048 [info] > git rev-parse --show-toplevel [10ms]
2024-02-28 16:06:28.774 [info] > git rev-parse --show-toplevel [20ms]
2024-02-28 16:09:03.166 [info] > git rev-parse --show-toplevel [12ms]
2024-02-28 16:09:51.740 [info] > git rev-parse --show-toplevel [21ms]
2024-02-28 16:30:21.080 [info] > git rev-parse --show-toplevel [25ms]
2024-02-28 16:35:49.599 [info] > git rev-parse --show-toplevel [15ms]
2024-02-28 16:35:51.574 [info] > git rev-parse --show-toplevel [4ms]
2024-02-28 16:38:18.900 [info] > git rev-parse --show-toplevel [6ms]
2024-02-28 16:38:42.006 [info] > git rev-parse --show-toplevel [6ms]
2024-02-28 16:39:09.294 [info] > git rev-parse --show-toplevel [8ms]
2024-02-28 16:39:21.740 [info] > git rev-parse --show-toplevel [20ms]
2024-02-28 16:39:40.884 [info] > git rev-parse --show-toplevel [5ms]
2024-02-28 16:42:00.688 [info] > git rev-parse --show-toplevel [18ms]
2024-02-28 16:42:33.647 [info] > git rev-parse --show-toplevel [15ms]
2024-02-28 16:42:44.895 [info] > git rev-parse --show-toplevel [17ms]
2024-02-28 16:43:01.429 [info] > git rev-parse --show-toplevel [18ms]
2024-02-28 16:44:26.495 [info] > git rev-parse --show-toplevel [32ms]
2024-02-28 17:52:47.281 [info] > git rev-parse --show-toplevel [38ms]
2024-02-28 17:52:59.401 [info] > git rev-parse --show-toplevel [8ms]
2024-02-28 17:54:43.589 [info] > git rev-parse --show-toplevel [6ms]
2024-02-28 17:54:44.296 [info] > git rev-parse --show-toplevel [13ms]
2024-02-28 17:54:44.996 [info] > git rev-parse --show-toplevel [11ms]
2024-02-28 17:54:46.763 [info] > git rev-parse --show-toplevel [11ms]
2024-02-28 17:54:47.523 [info] > git rev-parse --show-toplevel [11ms]
2024-02-28 17:54:48.069 [info] > git rev-parse --show-toplevel [27ms]
2024-02-28 17:54:48.775 [info] > git rev-parse --show-toplevel [36ms]
2024-02-28 17:54:49.351 [info] > git rev-parse --show-toplevel [26ms]
2024-02-28 17:54:49.900 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 17:54:50.532 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 17:54:51.225 [info] > git rev-parse --show-toplevel [6ms]
2024-02-28 17:54:51.829 [info] > git rev-parse --show-toplevel [21ms]
2024-02-28 17:54:52.480 [info] > git rev-parse --show-toplevel [38ms]
2024-02-28 17:54:53.466 [info] > git rev-parse --show-toplevel [8ms]
2024-02-28 17:54:54.116 [info] > git rev-parse --show-toplevel [8ms]
2024-02-28 17:54:54.621 [info] > git rev-parse --show-toplevel [26ms]
2024-02-28 17:54:55.310 [info] > git rev-parse --show-toplevel [26ms]
2024-02-28 17:54:55.549 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 17:54:56.190 [info] > git rev-parse --show-toplevel [12ms]
2024-02-28 17:54:56.584 [info] > git rev-parse --show-toplevel [19ms]
2024-02-28 17:54:57.095 [info] > git rev-parse --show-toplevel [5ms]
2024-02-28 17:54:58.105 [info] > git rev-parse --show-toplevel [7ms]
2024-02-28 17:54:58.516 [info] > git rev-parse --show-toplevel [14ms]
2024-02-28 17:54:58.982 [info] > git rev-parse --show-toplevel [9ms]
2024-02-28 17:54:59.211 [info] > git rev-parse --show-toplevel [28ms]
2024-02-28 17:55:00.171 [info] > git rev-parse --show-toplevel [12ms]
2024-02-28 17:55:00.362 [info] > git rev-parse --show-toplevel [7ms]
2024-02-28 17:55:01.077 [info] > git rev-parse --show-toplevel [26ms]
2024-02-28 17:55:01.273 [info] > git rev-parse --show-toplevel [13ms]
